dispatch_time,num_orders_in_batch,num_available_couriers,supply_demand_ratio,num_proposed_assignments,num_accepted_assignments,num_rejections,assignment_rate,acceptance_rate,total_cost_of_cycle,avg_cost_per_assignment,agreement_rate_with_actual,cost_function,mode,strategy_key,num_units,num_bundles,avg_bundle_size,micro_batch_sec,optimizer_status,num_deferred_in,num_deferred_out,num_deferred_carry,decision_ms,optimizer_ms
1665977114,658,802,1.2188449848024316,150,127,23,0.19300911854103345,0.8466666666666667,100000.0,787.4015748031496,0.023622047244094488,distance_to_pickup,BATCH,milp_vrp,658,0,0,0,ok,0,531,531,528.29083398683,277.41370804142207
1665977234,1155,789,0.6831168831168831,150,131,19,0.11341991341991342,0.8733333333333333,70000.0,534.3511450381679,0.007633587786259542,distance_to_pickup,BATCH,milp_vrp,1155,0,0,0,ok,0,1024,1024,622.7067500003614,249.1640419466421
1665977414,1658,737,0.4445114595898673,150,133,17,0.08021712907117008,0.8866666666666667,102000.0,766.9172932330827,0.045112781954887216,distance_to_pickup,BATCH,milp_vrp,1658,0,0,0,ok,0,1525,1525,757.3735840269364,247.21454200334847
1666063506,2235,3132,1.4013422818791947,150,128,22,0.05727069351230425,0.8533333333333334,8000.0,62.5,0.0078125,distance_to_pickup,BATCH,milp_vrp,2235,0,0,0,ok,0,2107,2107,2666.884333943017,557.7338330331258
1666063626,2752,3052,1.1090116279069768,150,130,20,0.047238372093023256,0.8666666666666667,17000.0,130.76923076923077,0.007692307692307693,distance_to_pickup,BATCH,milp_vrp,2752,0,0,0,ok,0,2622,2622,3080.9162910445593,541.5944160195068
1666063806,3237,2968,0.9168983626814952,150,139,11,0.04294099474822367,0.9266666666666666,19000.0,136.69064748201438,0.007194244604316547,distance_to_pickup,BATCH,milp_vrp,3237,0,0,0,ok,0,3098,3098,4054.9321660073474,630.8034170069732
1666149913,3813,3420,0.8969315499606609,150,128,22,0.033569367951744034,0.8533333333333334,6000.0,46.875,0.0,distance_to_pickup,BATCH,milp_vrp,3813,0,0,0,ok,0,3685,3685,5028.8958749733865,660.5555830174126
1666150033,4406,3328,0.7553336359509759,150,124,26,0.02814344076259646,0.8266666666666667,12000.0,96.7741935483871,0.008064516129032258,distance_to_pickup,BATCH,milp_vrp,4406,0,0,0,ok,0,4282,4282,5113.356499990914,603.8716670009308
1666150213,4920,3237,0.6579268292682927,150,137,13,0.027845528455284554,0.9133333333333333,25000.0,182.4817518248175,0.014598540145985401,distance_to_pickup,BATCH,milp_vrp,4920,0,0,0,ok,0,4783,4783,5709.225875034463,635.2245409507304
1666236312,5426,3609,0.6651308514559529,150,128,22,0.02359012163656469,0.8533333333333334,11000.0,85.9375,0.0,distance_to_pickup,BATCH,milp_vrp,5426,0,0,0,ok,0,5298,5298,6805.927084002178,664.3715419922955
1666236432,5985,3520,0.5881370091896407,150,131,19,0.021888053467000835,0.8733333333333333,15000.0,114.50381679389314,0.0,distance_to_pickup,BATCH,milp_vrp,5985,0,0,0,ok,0,5854,5854,7321.96508400375,671.0745000164025
1666236612,6545,3414,0.5216195569136746,150,139,11,0.021237585943468296,0.9266666666666666,4000.0,28.776978417266186,0.007194244604316547,distance_to_pickup,BATCH,milp_vrp,6545,0,0,0,ok,0,6406,6406,7613.114208041225,618.8871670165099
1666322707,7139,3753,0.5257038800952515,150,128,22,0.017929682028295278,0.8533333333333334,13000.0,101.5625,0.0234375,distance_to_pickup,BATCH,milp_vrp,7139,0,0,0,ok,0,7011,7011,9890.125707956031,699.0230840165168
